seed,short_name,method,candidate_id,selected,config_json,selection_scope,validation_score,validation_final_avg_acc,validation_min_task_acc,validation_avg_forgetting
3,ewc,baseline_ewc,ewc_cand_0,False,"{""EWC_LAMBDA"": 1.0}",train_split_validation_only_no_final_test,-0.1077903756253521,0.0764666666666666,0.0,0.7370281691680752
3,ewc,baseline_ewc,ewc_cand_1,True,"{""EWC_LAMBDA"": 10.0}",train_split_validation_only_no_final_test,-0.1072068310548878,0.0765333333333333,0.0,0.7349606575528849
3,ewc,baseline_ewc,ewc_cand_2,False,"{""EWC_LAMBDA"": 50.0}",train_split_validation_only_no_final_test,-0.1076403642697915,0.0758666666666666,0.0,0.7340281237458328
3,lwf,baseline_lwf,lwf_cand_0,False,"{""DISTILL_TEMPERATURE"": 2.0, ""LWF_LAMBDA"": 0.5}",train_split_validation_only_no_final_test,-0.0734443944123234,0.0980004892150322,0.0,0.6857795345094226
3,lwf,baseline_lwf,lwf_cand_1,False,"{""DISTILL_TEMPERATURE"": 2.0, ""LWF_LAMBDA"": 1.0}",train_split_validation_only_no_final_test,-0.0029104436046415,0.1464173004225039,0.0,0.597310976108582
3,lwf,baseline_lwf,lwf_cand_2,True,"{""DISTILL_TEMPERATURE"": 3.0, ""LWF_LAMBDA"": 2.0}",train_split_validation_only_no_final_test,0.0562791478351767,0.1712927730190102,0.0,0.4600545007353337
3,experience_replay,baseline_experience_replay,experience_replay_cand_0,False,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 32, ""MEMORY_PER_TASK"": 64}",train_split_validation_only_no_final_test,0.6872456821832661,0.6754520392823877,0.430379746835443,0.1249773271306638
3,experience_replay,baseline_experience_replay,experience_replay_cand_1,False,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 96, ""MEMORY_PER_TASK"": 96}",train_split_validation_only_no_final_test,0.7590092849448674,0.7233750775592938,0.5349766822118588,0.0714538433424488
3,experience_replay,baseline_experience_replay,experience_replay_cand_2,True,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 192, ""MEMORY_PER_TASK"": 192}",train_split_validation_only_no_final_test,0.7840391148544215,0.7407077933516119,0.580946035976016,0.0590531283791681
3,balanced_replay,baseline_balanced_replay,balanced_replay_cand_0,False,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 32, ""MEMORY_PER_TASK"": 64}",train_split_validation_only_no_final_test,0.6872456821832661,0.6754520392823877,0.430379746835443,0.1249773271306638
